Item,CitationFlow,TrustFlow,TopicalTrustFlow_Topic_0,TopicalTrustFlow_Value_0,TopicalTrustFlow_Topic_1,TopicalTrustFlow_Value_1,TopicalTrustFlow_Topic_2,TopicalTrustFlow_Value_2,TopicalTrustFlow_Topic_3,TopicalTrustFlow_Value_3,TopicalTrustFlow_Topic_4,TopicalTrustFlow_Value_4,TopicalTrustFlow_Topic_5,TopicalTrustFlow_Value_5,TopicalTrustFlow_Topic_6,TopicalTrustFlow_Value_6,TopicalTrustFlow_Topic_7,TopicalTrustFlow_Value_7,TopicalTrustFlow_Topic_8,TopicalTrustFlow_Value_8,TopicalTrustFlow_Topic_9,TopicalTrustFlow_Value_9,Crawled,LastCrawlDate,LastCrawlResult,Redirect,FinalRedirectResult,OutLinksPages,OutLinksInternal,OutLinksExternal,OutDomainsExternal,LastSeen,Title,RedirectTo,Language,LanguageDesc,LanguageConfidence,LanguagePageRatios,RefLanguage,RefLanguageDesc,RefLanguageConfidence,RefLanguagePageRatios,CrawledURLs,RootDomainIPAddress,TotalNonUniqueLinks,NonUniqueLinkTypeLive,NonUniqueLinkTypeDeleted,NonUniqueLinkTypeDeepLinks,NonUniqueLinkTypeHomepages,NonUniqueLinkTypeDirect,NonUniqueLinkTypeIndirect,NonUniqueLinkTypeFollow,NonUniqueLinkTypeNoFollow,NonUniqueLinkTypeHTTP,NonUniqueLinkTypeHTTPS,NonUniqueLinkTypeRedirects,NonUniqueLinkTypeTextLinks,NonUniqueLinkTypeImages,NonUniqueLinkTypeFrames,RefDomainTypeLive,RefDomainTypeFollow,RefDomainTypeHomepage,RefDomainTypeDirect,RefDomainTypeProtocolHTTPS
outlet-toms.org,9.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,2.0,0.0,1.0,1.0,,"One moment, please...",http://politblog.net/,,,,,en,English,95.0,75.0,3.0,194.9.94.86,12.0,11.0,1.0,12.0,0.0,12.0,0.0,11.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,9.0,9.0,0.0,10.0,1.0
ramsaygds.se,9.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Länsnykter - Stockholms Läns Nykterhetsförbund,https://www.lansnykter.se/,,,,,fr,French,92.0,100.0,5.0,185.41.88.29,49.0,48.0,1.0,49.0,0.0,49.0,0.0,45.0,4.0,5.0,44.0,0.0,49.0,0.0,0.0,8.0,8.0,0.0,9.0,8.0
reklamfilmer.net,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,3.0,8.0,2.0,2.0,,"One moment, please...",,en,English,98.0,84.6,sv,Swedish,98.0,100.0,22.0,91.201.60.88,20.0,17.0,3.0,18.0,2.0,20.0,0.0,18.0,2.0,0.0,20.0,0.0,20.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0
reluminus.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,2.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,99.0,100.0,4.0,212.16.184.243,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0
resolution1960.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,5.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,en,English,99.0,33.3,5.0,194.9.94.85,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0
restaurangfrolundaborg.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,1.0,0.0,1.0,1.0,,,,,,,,sv,Swedish,97.0,100.0,3.0,194.9.94.86,8.0,8.0,0.0,8.0,0.0,8.0,0.0,6.0,2.0,5.0,3.0,0.0,7.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0
rollit.nu,10.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,23.0,0.0,1.0,1.0,,Albäckens Snickeri,https://www.albackenssnickeri.se/,,,,,en,English,70.0,66.6,34.0,194.9.94.85,81.0,61.0,20.0,81.0,0.0,81.0,0.0,78.0,3.0,77.0,4.0,0.0,81.0,0.0,0.0,7.0,6.0,0.0,8.0,3.0
sbf-karting.se,8.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Fritidsgårdarna THN,https://www.fritidsgardarnathn.se/,,,,,no,Norwegian,66.0,85.7,3.0,194.9.94.86,43.0,37.0,6.0,43.0,0.0,43.0,0.0,31.0,12.0,3.0,40.0,0.0,43.0,0.0,0.0,4.0,2.0,0.0,4.0,3.0
semig.nu,10.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,230.0,0.0,10.0,2.0,,Parked at Loopia,,en,English,99.0,100.0,sv,Swedish,98.0,100.0,231.0,194.9.94.85,5958.0,70.0,5888.0,5958.0,0.0,5958.0,0.0,5743.0,215.0,2787.0,3171.0,0.0,5507.0,451.0,0.0,13.0,8.0,0.0,14.0,9.0
servicepoolen.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,2.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,94.0,84.9,2.0,194.9.94.86,89.0,89.0,0.0,89.0,0.0,89.0,0.0,83.0,6.0,0.0,89.0,0.0,73.0,16.0,0.0,6.0,4.0,0.0,6.0,6.0
siljansforsvandrarhem.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,303.0,0.0,1.0,1.0,,Västerkvarn – En till WordPress-webbplats,https://vasterkvarn.se/,,,,,en,English,91.0,75.6,1901.0,194.9.94.86,37.0,36.0,1.0,37.0,0.0,37.0,0.0,31.0,6.0,33.0,4.0,0.0,37.0,0.0,0.0,8.0,6.0,0.0,8.0,3.0
skaffasolcell.se,9.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,813.0,0.0,1.0,1.0,,Solceller Stockholm | Vi installerar 2022 främsta solpaneler,https://solcellerstockholm.se/,,,,,sv,Swedish,79.0,97.5,1414.0,194.9.94.85,47.0,36.0,11.0,45.0,2.0,47.0,0.0,26.0,21.0,25.0,22.0,0.0,41.0,6.0,0.0,13.0,11.0,1.0,16.0,8.0
skefor.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Startsida - #gotrollhattan gala,https://www.gotrollhattangala.se/,,,,,sv,Swedish,76.0,100.0,4.0,194.9.94.85,6.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0
skvallerblogg.nu,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,95.0,100.0,4.0,,19.0,18.0,1.0,18.0,1.0,19.0,0.0,16.0,3.0,0.0,19.0,0.0,19.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0
smhalsingland.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,8.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,95.0,100.0,8.0,194.9.94.85,15.0,14.0,1.0,15.0,0.0,15.0,0.0,15.0,0.0,4.0,11.0,0.0,15.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0
spiramare.se,7.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Kryptovaluta – Ekonomi – Just another WordPress site,https://kakconnect.se/,,,,,sv,Swedish,87.0,100.0,3.0,194.9.94.85,3.0,3.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
sunnebostad.se,9.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,4.0,0.0,1.0,1.0,,"Northbusinessarena.se – Entreprenörskap, Kunskap, Vetenskap",https://northbusinessarena.se/,,,,,en,English,41.0,41.6,9.0,91.201.60.108,17.0,16.0,1.0,17.0,0.0,17.0,0.0,17.0,0.0,2.0,15.0,0.0,14.0,3.0,0.0,13.0,14.0,0.0,14.0,14.0
svenskwellpapp.se,6.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,1.0,,537.0,0.0,1.0,1.0,,Fasadmålning Stockholm | Årets målare 2021 | O.Nybergs Måleri AB,https://xn--fasadmlningistockholm-x2b.nu/,,,,,en,English,99.0,20.0,544.0,194.9.94.85,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
tnrip.org,10.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Society/Politics,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,0.0,,,1.0,,4.0,0.0,1.0,1.0,,"One moment, please...",http://www.dpk.nu/,,,,,ja,Japanese,93.0,56.2,7.0,194.9.94.85,138.0,61.0,77.0,135.0,3.0,138.0,0.0,112.0,26.0,95.0,43.0,0.0,136.0,2.0,0.0,23.0,23.0,1.0,26.0,17.0
xn--skmotoroptimeringgteborg-locr.se,6.0,3,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,2.0,Business,1.0,Business/Food and Related Products,1.0,Shopping/Visual Arts,1.0,Science/Chemistry,1.0,Business/Financial Services,1.0,Business/Textiles and Nonwovens,1.0,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,90.0,100.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0
fokusforening.se,7.0,2,Sports/Team Handball,2.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,8.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,97.0,100.0,11.0,194.9.94.86,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0
bodelningstockholm.nu,17.0,2,Society/Religion and Spirituality,2.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,10.0,2.0,0.0,0.0,,Bodelning | Advokatbyrån Sörmdal,https://bodelningstockholm.nu/,sv,Swedish,84.0,88.8,sv,Swedish,95.0,100.0,17.0,35.228.53.67,41.0,38.0,3.0,37.0,4.0,41.0,0.0,38.0,3.0,0.0,41.0,0.0,41.0,0.0,0.0,4.0,4.0,3.0,5.0,5.0
radonbesiktningar.se,7.0,2,Society/Religion and Spirituality,2.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,98.0,100.0,5.0,185.133.206.152,21.0,20.0,1.0,19.0,2.0,21.0,0.0,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
idaenheten.se,7.0,2,Society/Politics,2.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,1.0,1.0,,,,,,,,sv,Swedish,75.0,83.3,6.0,194.9.94.86,6.0,3.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,2.0,3.0,0.0,3.0,3.0
staffanstorpsslaktforskare.se,7.0,2,Society/Genealogy,2.0,Society/History,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,Megchelen | Megchelen,https://www.megchelen.nu/,,,,,sv,Swedish,81.0,69.2,2.0,194.9.94.85,13.0,11.0,2.0,13.0,0.0,13.0,0.0,13.0,0.0,1.0,12.0,0.0,13.0,0.0,0.0,3.0,5.0,0.0,5.0,4.0
flottiljomradetskamratforening.se,6.0,2,Science/Technology,2.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,261.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,75.0,66.6,261.0,194.9.94.86,6.0,6.0,0.0,6.0,0.0,6.0,0.0,3.0,3.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0
beab-veberod.se,8.0,2,Regional/Europe,2.0,Sports/Running,1.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,92.0,99.9,2.0,,15469.0,15416.0,53.0,15469.0,0.0,15469.0,0.0,15469.0,0.0,3.0,15466.0,0.0,9.0,15460.0,0.0,10.0,10.0,0.0,10.0,10.0
fimuni.org,9.0,2,Regional/Europe,2.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,2.0,,,,en,English,99.0,100.0,cs,Czech,89.0,100.0,7.0,194.9.94.85,45.0,41.0,4.0,45.0,0.0,45.0,0.0,15.0,30.0,11.0,34.0,0.0,45.0,0.0,0.0,8.0,8.0,0.0,10.0,4.0
orebrewfest.se,8.0,2,Regional/Europe,2.0,Business/Construction and Maintenance,1.0,Home/Cooking,1.0,Business,1.0,Science/Agriculture,1.0,Society/Politics,1.0,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Startsida | Bangkok Info,https://www.bangkokinfo.se/,,,,,sv,Swedish,89.0,66.6,3.0,194.9.94.85,11.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,0.0,9.0,2.0,0.0,6.0,6.0,0.0,6.0,6.0
ssf-familjenotiser.se,8.0,2,Reference/Archives,1.0,Society/History,1.0,Reference/Museums,1.0,,,,,,,,,,,,,,,0.0,,,1.0,,8.0,0.0,1.0,1.0,,Bergslagens medeltidsmuseum,https://bergslagensmedeltidsmuseum.se/,,,,,sv,Swedish,89.0,100.0,8.0,194.9.94.86,60.0,52.0,8.0,60.0,0.0,60.0,0.0,60.0,0.0,1.0,59.0,0.0,60.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
godtanke.se,5.0,2,Recreation/Travel,2.0,Health/Alternative,2.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,PLANSPROTEST,https://plansprotest.se/,,,,,sv,Swedish,89.0,100.0,2.0,194.9.94.85,22.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
onesystems.se,10.0,2,Recreation/Travel,2.0,Society/Government,1.0,Regional/Europe,1.0,Health/Organizations,1.0,Computers/Internet/Searching,1.0,,,,,,,,,,,0.0,,,0.0,,4.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,is,Icelandic,92.0,69.1,5.0,139.162.61.148,781.0,780.0,1.0,772.0,9.0,781.0,0.0,781.0,0.0,781.0,0.0,0.0,0.0,781.0,0.0,4.0,4.0,4.0,4.0,0.0
stadshuslunden.se,7.0,2,Arts/Architecture,2.0,Shopping/Office Products,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,4.0,0.0,3.0,2.0,,Startsida - Stadshus Lunden,https://www.stadshuslunden.se/,en,English,98.0,66.6,sv,Swedish,98.0,100.0,10.0,194.9.94.86,49.0,46.0,3.0,43.0,6.0,49.0,0.0,49.0,0.0,4.0,45.0,46.0,3.0,0.0,0.0,3.0,4.0,3.0,4.0,2.0
disekulla.se,9.0,1,World/Svenska,1.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,286.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,85.0,98.4,287.0,194.9.94.85,589.0,586.0,3.0,589.0,0.0,589.0,0.0,587.0,2.0,0.0,589.0,0.0,588.0,1.0,0.0,12.0,11.0,0.0,12.0,12.0
overkalixmotorklubb.se,8.0,1,Sports/Motorsports,1.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,10204.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,71.0,100.0,10400.0,194.9.94.86,37.0,37.0,0.0,35.0,2.0,37.0,0.0,37.0,0.0,16.0,21.0,0.0,37.0,0.0,0.0,5.0,5.0,1.0,5.0,2.0
skidsm2019.se,5.0,1,Sports/Cycling,1.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,81.0,0.0,1.0,1.0,,Västerås Simsällskap Sum-sim – En till WordPress-webbplats,https://www.sum-sim.se/,,,,,sv,Swedish,88.0,100.0,81.0,188.114.237.5,12.0,10.0,2.0,12.0,0.0,12.0,0.0,12.0,0.0,6.0,6.0,0.0,11.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0
agada.se,14.0,1,Science,1.0,Reference/Education,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,4.0,0.0,5.0,5.0,,Agada – Du förtjänar att må bra – vi ger dig verktygen! – Just another WordPress site,https://www.agada.se/,sv,Swedish,69.0,100.0,sv,Swedish,93.0,75.0,7.0,188.114.226.4,58.0,57.0,1.0,55.0,3.0,56.0,2.0,58.0,0.0,45.0,13.0,29.0,29.0,0.0,0.0,12.0,12.0,1.0,11.0,12.0
dagvattendans.se,4.0,1,Regional/Europe,1.0,Reference/Museums,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,Emerald Isle Irish Dance School,https://www.emeraldisleirishdanceschool.se/,,,,,sv,Swedish,90.0,100.0,4.0,194.9.94.86,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
skonamaj.se,8.0,1,Recreation/Travel,1.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,97.0,100.0,4.0,185.167.177.120,42.0,34.0,8.0,42.0,0.0,42.0,0.0,42.0,0.0,8.0,34.0,0.0,42.0,0.0,0.0,5.0,5.0,0.0,5.0,3.0
cateproject.se,8.0,1,Computers/Software/Freeware,1.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Pappers avdelning 143 – Husum,https://www.pappers143.se/,,,,,sv,Swedish,92.0,87.5,3.0,194.9.94.86,9.0,9.0,0.0,9.0,0.0,9.0,0.0,8.0,1.0,1.0,8.0,0.0,9.0,0.0,0.0,6.0,5.0,0.0,6.0,5.0
noow.se,7.0,1,Business/Food and Related Products,1.0,Society/Issues,1.0,Business/Healthcare,1.0,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,89.0,100.0,2.0,194.9.94.85,6.0,5.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0
rfhlgavleborg.se,6.0,1,Business/Education and Training,1.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,83.0,100.0,4.0,194.9.94.86,5.0,5.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0
brfgronfinken.se,1.0,1,Business/Construction and Maintenance,1.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,99.0,100.0,1.0,23.236.62.147,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
landskapsarkitekturdagen.se,10.0,1,Business/Construction and Maintenance,1.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,83.0,72.7,2.0,194.9.94.85,22.0,21.0,1.0,19.0,3.0,22.0,0.0,18.0,4.0,6.0,16.0,0.0,22.0,0.0,0.0,12.0,11.0,2.0,12.0,9.0
hallanordanstig.se,5.0,1,Business/Arts and Entertainment,1.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,57.0,100.0,2.0,194.9.94.85,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
kazuyo.se,7.0,1,Arts/Literature,1.0,Arts/Crafts,1.0,Recreation/Living History,1.0,Home/Cooking,1.0,Society/People,1.0,Regional/Europe,1.0,Society/Politics,1.0,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Göteborgs Bilder,https://www.goteborgsbilder.se/,,,,,en,English,98.0,59.4,4.0,194.9.94.86,74.0,74.0,0.0,74.0,0.0,74.0,0.0,32.0,42.0,21.0,53.0,0.0,74.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
affarskompetens.nu,15.0,1,Arts/Crafts,1.0,Health/Mental Health,1.0,Science/Reference,1.0,Shopping/Gifts,1.0,Business/Textiles and Nonwovens,1.0,,,,,,,,,,,0.0,,,1.0,,3352.0,1.0,0.0,0.0,,Affärskompetens,https://affarskompetens.nu/,en,English,98.0,96.5,sv,Swedish,82.0,40.4,5057.0,34.88.120.229,54.0,54.0,0.0,50.0,4.0,10.0,44.0,50.0,4.0,41.0,13.0,7.0,47.0,0.0,0.0,11.0,8.0,1.0,3.0,6.0
bygg-norrtalje.se,10.0,1,Arts/Crafts,1.0,Health/Mental Health,1.0,Science/Reference,1.0,Shopping/Gifts,1.0,Business/Textiles and Nonwovens,1.0,,,,,,,,,,,0.0,,,0.0,,7.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,98.0,97.7,7.0,194.9.94.86,44.0,33.0,11.0,20.0,24.0,44.0,0.0,43.0,1.0,17.0,27.0,0.0,44.0,0.0,0.0,9.0,8.0,8.0,9.0,7.0
emeraldisleirishdanceschool.se,16.0,1,Arts/Crafts,1.0,Health/Mental Health,1.0,Science/Reference,1.0,Shopping/Gifts,1.0,Business/Textiles and Nonwovens,1.0,,,,,,,,,,,0.0,,,1.0,,68.0,1.0,0.0,0.0,,Emerald Isle Irish Dance School,https://www.emeraldisleirishdanceschool.se/,en,English,99.0,75.0,nn,Norwegian Nynorsk,80.0,33.3,140.0,185.163.17.252,260.0,233.0,27.0,246.0,14.0,249.0,11.0,260.0,0.0,254.0,6.0,121.0,137.0,2.0,0.0,12.0,12.0,6.0,8.0,4.0
peacefulliving.se,6.0,1,Arts/Crafts,1.0,Health/Mental Health,1.0,Science/Reference,1.0,Shopping/Gifts,1.0,Business/Textiles and Nonwovens,1.0,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,91.0,100.0,sv,Swedish,98.0,100.0,2.0,194.9.94.85,26.0,20.0,6.0,14.0,12.0,26.0,0.0,26.0,0.0,16.0,10.0,0.0,26.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0
